date,open,high,low,close,volume
2025-06-23 17:00:00+00:00,100692.1,102690.0,100500.22,102484.02,2504.13624
2025-06-23 18:00:00+00:00,102484.02,103300.0,102387.72,102933.78,1726.1708
2025-06-23 19:00:00+00:00,102933.77,103230.76,102676.94,103161.29,765.13745
2025-06-23 20:00:00+00:00,103161.3,103915.5,102880.0,103739.99,1393.77246
2025-06-23 21:00:00+00:00,103740.0,104214.28,103624.19,103705.52,1054.87886
2025-06-23 22:00:00+00:00,103705.52,106074.2,103697.06,105538.19,4047.63551
2025-06-23 23:00:00+00:00,105538.17,105665.05,105115.65,105333.93,1255.36828
2025-06-24 00:00:00+00:00,105333.94,105500.0,104909.69,105132.59,875.43152
2025-06-24 01:00:00+00:00,105132.59,105499.99,104966.99,105450.76,601.29109
2025-06-24 02:00:00+00:00,105450.75,105450.75,104729.69,104753.8,857.70174
2025-06-24 03:00:00+00:00,104753.8,105127.94,104720.82,104919.6,547.71821
2025-06-24 04:00:00+00:00,104919.6,104959.24,104704.91,104826.14,328.91534
2025-06-24 05:00:00+00:00,104826.13,105426.48,104826.13,105396.54,800.95842
2025-06-24 06:00:00+00:00,105396.54,105811.0,105244.84,105655.23,1003.25722
2025-06-24 07:00:00+00:00,105655.23,105777.0,104900.0,104933.74,1025.84889
2025-06-24 08:00:00+00:00,104933.74,105167.24,104622.02,104996.77,869.69249
2025-06-24 09:00:00+00:00,104996.78,105571.4,104968.25,105198.98,541.75908
2025-06-24 10:00:00+00:00,105198.99,105351.0,105069.23,105281.99,340.65394
2025-06-24 11:00:00+00:00,105281.98,105428.03,105001.6,105170.0,464.75889
2025-06-24 12:00:00+00:00,105169.99,105306.54,104968.43,105205.47,430.49812
2025-06-24 13:00:00+00:00,105205.47,105390.27,104800.98,105065.44,899.11622
2025-06-24 14:00:00+00:00,105065.45,105665.52,104950.8,105517.5,910.70771
2025-06-24 15:00:00+00:00,105517.5,105731.92,105153.01,105244.73,693.40867
2025-06-24 16:00:00+00:00,105244.72,106268.0,105172.64,106225.26,1025.54114
2025-06-24 17:00:00+00:00,106225.25,106290.0,105609.8,106046.69,688.95518
2025-06-24 18:00:00+00:00,106046.69,106088.96,105523.8,105533.73,334.55603
2025-06-24 19:00:00+00:00,105533.73,105677.82,105270.48,105643.19,317.34852
2025-06-24 20:00:00+00:00,105643.2,106098.0,105435.45,106087.3,303.1649
2025-06-24 21:00:00+00:00,106087.3,106119.11,105729.95,105989.05,323.30084
2025-06-24 22:00:00+00:00,105989.04,106025.92,105734.38,106025.39,215.34353
2025-06-24 23:00:00+00:00,106025.39,106083.0,105774.9,106083.0,251.76566
2025-06-25 00:00:00+00:00,106083.0,106470.21,105808.03,106407.34,592.29341
2025-06-25 01:00:00+00:00,106407.34,106616.01,106016.0,106387.43,631.33414
2025-06-25 02:00:00+00:00,106387.42,106791.18,106300.0,106474.58,835.01863
2025-06-25 03:00:00+00:00,106474.58,106599.9,106216.62,106232.01,326.44832
2025-06-25 04:00:00+00:00,106232.01,106308.89,106001.0,106197.56,412.73706
2025-06-25 05:00:00+00:00,106197.55,106396.61,106037.14,106213.72,356.85468
2025-06-25 06:00:00+00:00,106213.72,106461.04,106125.05,106399.99,265.13494
2025-06-25 07:00:00+00:00,106400.0,106702.0,106321.25,106600.01,282.89666
2025-06-25 08:00:00+00:00,106600.0,106663.24,106343.13,106635.76,311.52266
2025-06-25 09:00:00+00:00,106635.76,106971.91,106449.61,106628.06,622.78256
2025-06-25 10:00:00+00:00,106628.05,107184.68,106567.38,107126.49,814.12848
2025-06-25 11:00:00+00:00,107126.5,107237.44,106866.9,107198.02,524.38199
2025-06-25 12:00:00+00:00,107198.02,107300.0,106927.8,107240.0,638.76405
2025-06-25 13:00:00+00:00,107240.0,108130.24,107172.87,107923.21,2185.64353
2025-06-25 14:00:00+00:00,107923.22,108135.3,107226.94,107629.59,2426.55627
2025-06-25 15:00:00+00:00,107629.58,107638.0,106752.36,107028.0,2246.03929
2025-06-25 16:00:00+00:00,107027.99,107490.75,106989.03,107139.81,647.37905
2025-06-25 17:00:00+00:00,107139.81,107529.35,106931.0,107402.53,416.2053
2025-06-25 18:00:00+00:00,107402.54,107523.9,107177.52,107406.63,346.45173
2025-06-25 19:00:00+00:00,107406.62,107905.37,107394.97,107761.68,699.65838
2025-06-25 20:00:00+00:00,107761.67,107859.33,107500.0,107781.2,280.92154
2025-06-25 21:00:00+00:00,107781.2,108000.0,107444.57,107569.67,358.92205
2025-06-25 22:00:00+00:00,107569.67,107569.68,107215.0,107275.01,222.01581
2025-06-25 23:00:00+00:00,107275.01,107375.01,107079.9,107340.58,257.06498
2025-06-26 00:00:00+00:00,107340.59,107623.52,107252.21,107320.0,388.09743
2025-06-26 01:00:00+00:00,107320.0,107900.0,107105.43,107638.01,438.8069
2025-06-26 02:00:00+00:00,107638.01,108039.05,107562.4,107920.47,511.55605
2025-06-26 03:00:00+00:00,107920.47,108272.45,107783.69,107853.79,558.37668
2025-06-26 04:00:00+00:00,107853.79,107953.27,107692.64,107845.41,326.06452
2025-06-26 05:00:00+00:00,107845.4,107845.4,107520.0,107632.09,213.1355
2025-06-26 06:00:00+00:00,107632.09,107813.57,107553.11,107761.5,239.49288
2025-06-26 07:00:00+00:00,107761.5,108085.92,107751.3,107813.99,512.12581
2025-06-26 08:00:00+00:00,107813.99,108174.86,107709.38,107753.07,504.11053
2025-06-26 09:00:00+00:00,107753.07,107786.53,107275.63,107325.12,744.20067
2025-06-26 10:00:00+00:00,107325.13,107468.94,107240.0,107389.01,348.76501
2025-06-26 11:00:00+00:00,107389.0,107403.02,107117.65,107325.41,413.36685
2025-06-26 12:00:00+00:00,107325.42,107421.57,107033.33,107122.48,385.28934
2025-06-26 13:00:00+00:00,107122.47,107348.52,106817.64,106960.01,798.08785
2025-06-26 14:00:00+00:00,106960.01,107765.55,106884.31,107436.6,711.91004
2025-06-26 15:00:00+00:00,107436.6,107515.5,106562.5,107313.6,727.84181
2025-06-26 16:00:00+00:00,107313.61,107410.94,107009.28,107196.05,326.30789
2025-06-26 17:00:00+00:00,107196.06,107442.84,107145.38,107192.99,275.62731
2025-06-26 18:00:00+00:00,107192.99,107580.0,107137.03,107384.1,289.91325
2025-06-26 19:00:00+00:00,107384.11,107669.74,107328.0,107532.98,360.79815
2025-06-26 20:00:00+00:00,107532.97,108000.0,107451.95,107766.29,497.91662
2025-06-26 21:00:00+00:00,107766.3,107799.99,106850.0,107029.6,462.11523
2025-06-26 22:00:00+00:00,107029.59,107235.29,106961.94,106992.59,243.89497
2025-06-26 23:00:00+00:00,106992.59,107063.05,106865.56,106947.06,295.4715
2025-06-27 00:00:00+00:00,106947.06,107179.8,106650.26,106675.22,332.61058
2025-06-27 01:00:00+00:00,106675.21,107229.95,106438.33,107122.81,490.44969
2025-06-27 02:00:00+00:00,107122.8,107300.0,107062.42,107253.6,277.3313
2025-06-27 03:00:00+00:00,107253.59,107515.28,107168.79,107477.76,371.91271
2025-06-27 04:00:00+00:00,107477.76,107568.68,107360.65,107497.06,282.76941
2025-06-27 05:00:00+00:00,107497.07,107550.0,107267.73,107267.74,285.13466
2025-06-27 06:00:00+00:00,107267.73,107385.24,107202.67,107278.82,187.40893
2025-06-27 07:00:00+00:00,107278.82,107735.34,106850.0,106869.71,1190.74662
2025-06-27 08:00:00+00:00,106869.72,107087.85,106679.98,106998.53,756.49658
2025-06-27 09:00:00+00:00,106998.54,107137.64,106786.47,107083.8,1011.48795
2025-06-27 10:00:00+00:00,107083.81,107159.95,106953.02,106995.32,328.42336
2025-06-27 11:00:00+00:00,106995.33,107147.83,106921.66,106983.6,221.66755
2025-06-27 12:00:00+00:00,106983.6,107200.0,106601.64,106692.9,489.40703
2025-06-27 13:00:00+00:00,106692.89,106982.4,106356.76,106820.99,613.57127
2025-06-27 14:00:00+00:00,106821.0,107105.43,106370.44,106557.79,2106.24243
2025-06-27 15:00:00+00:00,106557.79,107407.14,106485.37,107308.25,495.30793
2025-06-27 16:00:00+00:00,107308.25,107709.22,107094.03,107480.1,678.72532
2025-06-27 17:00:00+00:00,107480.1,107497.16,106477.34,106875.75,501.2309
2025-06-27 18:00:00+00:00,106875.75,107000.0,106446.45,106704.6,440.83658
2025-06-27 19:00:00+00:00,106704.6,107020.66,106594.1,106801.02,366.69076
2025-06-27 20:00:00+00:00,106801.02,107130.36,106794.33,107119.5,254.52948
2025-06-27 21:00:00+00:00,107119.5,107277.99,107038.54,107052.01,231.16317
2025-06-27 22:00:00+00:00,107052.01,107190.21,107052.01,107100.7,148.83751
2025-06-27 23:00:00+00:00,107100.7,107171.23,106961.7,107047.59,169.4587
2025-06-28 00:00:00+00:00,107047.58,107176.68,106847.59,107064.19,284.90876
2025-06-28 01:00:00+00:00,107064.2,107129.33,106811.51,107066.19,193.38505
2025-06-28 02:00:00+00:00,107066.19,107200.0,107015.7,107110.0,154.46239
2025-06-28 03:00:00+00:00,107110.01,107347.1,107080.27,107300.13,142.29084
2025-06-28 04:00:00+00:00,107300.13,107310.9,107183.29,107191.19,92.66137
2025-06-28 05:00:00+00:00,107191.2,107317.0,107185.32,107294.8,127.55204
2025-06-28 06:00:00+00:00,107294.81,107449.07,107294.8,107412.07,119.62237
2025-06-28 07:00:00+00:00,107412.07,107496.12,107400.68,107485.0,157.78581
2025-06-28 08:00:00+00:00,107485.01,107493.07,107347.85,107379.99,100.63716
2025-06-28 09:00:00+00:00,107380.0,107380.0,107275.0,107307.99,109.33753
2025-06-28 10:00:00+00:00,107308.0,107376.89,107252.6,107274.41,117.47879
2025-06-28 11:00:00+00:00,107274.41,107373.4,107270.37,107373.39,88.84492
2025-06-28 12:00:00+00:00,107373.39,107373.4,107292.44,107341.34,109.02275
2025-06-28 13:00:00+00:00,107341.34,107354.82,107084.15,107101.78,222.67132
2025-06-28 14:00:00+00:00,107101.79,107258.35,107101.78,107204.8,128.87426
2025-06-28 15:00:00+00:00,107204.81,107577.75,107190.21,107449.28,254.30559
2025-06-28 16:00:00+00:00,107449.28,107520.32,107253.22,107295.84,215.26558
2025-06-28 17:00:00+00:00,107295.85,107542.5,107295.13,107465.12,116.29548
2025-06-28 18:00:00+00:00,107465.13,107465.13,107260.64,107318.0,97.82363
2025-06-28 19:00:00+00:00,107318.0,107339.38,107225.74,107225.74,69.70492
2025-06-28 20:00:00+00:00,107225.74,107235.4,107154.62,107169.52,80.40679
2025-06-28 21:00:00+00:00,107169.52,107347.65,107169.52,107331.38,82.17435
2025-06-28 22:00:00+00:00,107331.37,107378.37,107257.09,107370.61,141.59714
2025-06-28 23:00:00+00:00,107370.61,107370.62,107282.72,107296.79,75.06468
2025-06-29 00:00:00+00:00,107296.79,107500.0,107254.16,107475.92,216.23676
2025-06-29 01:00:00+00:00,107475.91,107475.92,107310.53,107311.0,101.25733
2025-06-29 02:00:00+00:00,107311.0,107355.06,107172.52,107307.48,143.34108
2025-06-29 03:00:00+00:00,107307.47,107307.48,107189.86,107210.78,73.19936
2025-06-29 04:00:00+00:00,107210.78,107272.77,107210.77,107264.15,55.66311
2025-06-29 05:00:00+00:00,107264.16,107310.0,107205.82,107309.99,65.97827
2025-06-29 06:00:00+00:00,107310.0,107385.92,107309.99,107376.95,104.8323
2025-06-29 07:00:00+00:00,107376.96,107402.18,107330.0,107402.18,114.10295
2025-06-29 08:00:00+00:00,107402.17,107719.58,107402.17,107693.85,317.48769
2025-06-29 09:00:00+00:00,107693.85,107972.74,107627.49,107891.64,417.03479
2025-06-29 10:00:00+00:00,107891.64,108297.89,107849.61,108153.26,789.94745
2025-06-29 11:00:00+00:00,108153.25,108484.0,108096.56,108477.11,464.45774
2025-06-29 12:00:00+00:00,108477.12,108528.5,108033.0,108189.88,374.4257
2025-06-29 13:00:00+00:00,108189.88,108228.28,108012.82,108051.52,254.59705
2025-06-29 14:00:00+00:00,108051.53,108215.12,107777.77,107948.08,346.17479
2025-06-29 15:00:00+00:00,107948.07,108034.13,107650.0,107750.72,345.2614
2025-06-29 16:00:00+00:00,107750.72,107792.05,107320.0,107552.03,545.10349
2025-06-29 17:00:00+00:00,107552.03,107592.17,107316.46,107544.44,341.27998
2025-06-29 18:00:00+00:00,107544.44,107718.02,107445.4,107640.01,195.17898
2025-06-29 19:00:00+00:00,107640.01,107640.01,107365.96,107406.81,106.96705
2025-06-29 20:00:00+00:00,107406.8,107494.06,107359.78,107359.79,127.90868
2025-06-29 21:00:00+00:00,107359.79,107734.59,107250.0,107543.48,254.81614
2025-06-29 22:00:00+00:00,107543.48,108277.23,107543.48,108079.9,562.58019
2025-06-29 23:00:00+00:00,108079.91,108436.47,108013.28,108356.93,513.90412
2025-06-30 00:00:00+00:00,108356.93,108789.99,108255.81,108713.81,695.19445
2025-06-30 01:00:00+00:00,108713.8,108770.0,108396.18,108493.93,354.63098
2025-06-30 02:00:00+00:00,108493.92,108652.0,108445.01,108479.81,283.7017
2025-06-30 03:00:00+00:00,108479.99,108580.0,108419.56,108503.74,230.64114
2025-06-30 04:00:00+00:00,108503.74,108538.76,108301.6,108314.99,265.0143
2025-06-30 05:00:00+00:00,108314.98,108380.0,108168.48,108280.65,230.27709
2025-06-30 06:00:00+00:00,108280.66,108299.99,107518.88,107571.72,588.6705
2025-06-30 07:00:00+00:00,107571.73,107746.13,107481.31,107614.08,497.31364
2025-06-30 08:00:00+00:00,107614.07,107747.76,107459.0,107512.89,368.679
2025-06-30 09:00:00+00:00,107512.89,107704.98,107466.18,107478.77,269.13675
2025-06-30 10:00:00+00:00,107478.78,107649.5,107400.0,107649.49,263.79321
2025-06-30 11:00:00+00:00,107649.5,107964.33,107624.99,107654.2,340.59546
2025-06-30 12:00:00+00:00,107654.21,107824.31,107561.16,107570.58,362.20383
2025-06-30 13:00:00+00:00,107570.59,107858.79,107482.56,107525.49,546.11194
2025-06-30 14:00:00+00:00,107525.49,107641.31,106777.77,106803.32,1166.01856
2025-06-30 15:00:00+00:00,106803.32,107796.2,106733.33,107580.46,905.70004
2025-06-30 16:00:00+00:00,107580.47,107807.94,107281.5,107599.96,413.06794
2025-06-30 17:00:00+00:00,107599.96,107792.99,107429.39,107462.94,346.53424
2025-06-30 18:00:00+00:00,107462.95,107614.9,107116.4,107242.01,230.18635
2025-06-30 19:00:00+00:00,107242.0,107794.19,107212.6,107745.97,325.03838
2025-06-30 20:00:00+00:00,107745.97,107764.73,107480.0,107577.89,187.16819
2025-06-30 21:00:00+00:00,107577.88,107589.0,106900.02,107130.81,441.72872
2025-06-30 22:00:00+00:00,107130.8,107317.53,107029.64,107112.75,203.265
2025-06-30 23:00:00+00:00,107112.76,107232.59,107063.04,107146.5,239.4535
2025-07-01 00:00:00+00:00,107146.51,107449.25,107026.93,107377.02,253.62802
2025-07-01 01:00:00+00:00,107377.03,107540.0,107171.42,107220.0,219.64653
2025-07-01 02:00:00+00:00,107220.0,107410.74,107097.87,107101.69,207.06087
2025-07-01 03:00:00+00:00,107101.68,107223.0,107070.2,107192.38,293.12458
2025-07-01 04:00:00+00:00,107192.39,107203.11,106867.43,106881.6,261.75371
2025-07-01 05:00:00+00:00,106881.6,106967.76,106740.0,106932.49,402.48733
2025-07-01 06:00:00+00:00,106932.49,106932.49,106758.24,106890.77,167.32269
2025-07-01 07:00:00+00:00,106890.77,107178.99,106615.97,107178.99,436.41463
2025-07-01 08:00:00+00:00,107178.99,107178.99,106681.52,106710.12,282.35131
2025-07-01 09:00:00+00:00,106710.12,106794.09,106500.0,106556.39,389.14535
2025-07-01 10:00:00+00:00,106556.39,106633.31,106301.86,106490.42,468.88764
2025-07-01 11:00:00+00:00,106490.42,106622.05,106317.17,106605.8,294.43204
2025-07-01 12:00:00+00:00,106605.79,106706.05,106365.24,106421.08,284.29339
2025-07-01 13:00:00+00:00,106421.07,106885.38,106301.04,106807.42,1241.43566
2025-07-01 14:00:00+00:00,106807.43,107179.99,105717.84,105925.0,1572.86174
2025-07-01 15:00:00+00:00,105925.01,106200.0,105623.39,105955.18,876.10488
2025-07-01 16:00:00+00:00,105955.19,106280.0,105831.5,106082.56,343.73692
2025-07-01 17:00:00+00:00,106082.55,106287.95,105909.42,106253.79,279.69821
2025-07-01 18:00:00+00:00,106253.8,106269.6,105699.22,105749.68,412.70793
2025-07-01 19:00:00+00:00,105749.68,105804.0,105387.68,105398.53,654.75967
2025-07-01 20:00:00+00:00,105398.52,105995.44,105250.85,105920.01,431.58675
2025-07-01 21:00:00+00:00,105920.01,106100.0,105744.81,105784.13,231.93599
2025-07-01 22:00:00+00:00,105784.12,105916.64,105600.0,105613.22,253.7495
2025-07-01 23:00:00+00:00,105613.21,105702.39,105361.33,105681.14,246.49903
2025-07-02 00:00:00+00:00,105681.13,105781.43,105377.35,105392.3,239.30387
2025-07-02 01:00:00+00:00,105392.3,105790.07,105100.19,105720.0,517.94641
2025-07-02 02:00:00+00:00,105720.0,105920.11,105525.61,105908.7,333.47913
2025-07-02 03:00:00+00:00,105908.71,106216.08,105871.07,106194.7,362.91292
2025-07-02 04:00:00+00:00,106194.7,106382.86,106131.55,106382.86,339.23333
2025-07-02 05:00:00+00:00,106382.85,106667.57,106292.29,106638.83,395.18675
2025-07-02 06:00:00+00:00,106638.83,107014.39,106633.83,107014.38,611.77648
2025-07-02 07:00:00+00:00,107014.39,107186.78,106852.83,107080.0,557.31452
2025-07-02 08:00:00+00:00,107080.0,107745.0,107080.0,107728.99,802.78861
2025-07-02 09:00:00+00:00,107729.0,107799.99,107506.52,107636.16,388.44355
2025-07-02 10:00:00+00:00,107636.15,107860.23,107612.67,107848.95,442.3967
2025-07-02 11:00:00+00:00,107848.95,107848.96,107338.15,107479.99,514.05194
2025-07-02 12:00:00+00:00,107479.98,107479.99,107186.1,107379.92,371.85695
2025-07-02 13:00:00+00:00,107379.92,107998.0,107280.0,107768.2,587.51111
2025-07-02 14:00:00+00:00,107768.21,108171.8,107659.35,108139.99,937.16142
2025-07-02 15:00:00+00:00,108140.0,108759.2,108120.0,108737.74,1330.61173
2025-07-02 16:00:00+00:00,108737.75,109646.45,108650.97,109413.02,2695.11586
2025-07-02 17:00:00+00:00,109413.01,109730.0,108834.3,109129.67,1117.75624
2025-07-02 18:00:00+00:00,109129.68,109538.89,108989.9,109538.88,522.88486
2025-07-02 19:00:00+00:00,109538.88,109681.81,109293.9,109676.14,1320.35211
2025-07-02 20:00:00+00:00,109676.14,109676.14,109128.72,109136.3,575.18566
2025-07-02 21:00:00+00:00,109136.31,109542.31,109130.01,109441.8,1281.72086
2025-07-02 22:00:00+00:00,109441.79,109498.91,109100.57,109142.0,673.30761
2025-07-02 23:00:00+00:00,109142.0,109170.42,108720.0,108849.6,773.5973
2025-07-03 00:00:00+00:00,108849.59,109115.03,108715.56,108915.0,494.29688
2025-07-03 01:00:00+00:00,108915.0,109111.0,108807.43,108975.97,383.5858
2025-07-03 02:00:00+00:00,108975.96,108975.97,108530.4,108721.52,335.42231
2025-07-03 03:00:00+00:00,108721.52,108820.0,108620.25,108628.21,226.69063
2025-07-03 04:00:00+00:00,108628.2,109000.01,108566.14,108790.0,293.13317
2025-07-03 05:00:00+00:00,108790.0,109381.12,108790.0,109340.37,452.51528
2025-07-03 06:00:00+00:00,109340.37,109548.0,109237.85,109478.94,372.89912
2025-07-03 07:00:00+00:00,109478.95,109478.95,109146.2,109280.0,442.04211
2025-07-03 08:00:00+00:00,109279.99,109580.0,109279.99,109377.57,557.97387
2025-07-03 09:00:00+00:00,109377.57,110273.21,109377.57,109942.2,1791.81347
2025-07-03 10:00:00+00:00,109942.19,110000.0,109628.08,109839.37,644.21123
2025-07-03 11:00:00+00:00,109839.38,109839.38,109584.61,109599.19,255.55023
2025-07-03 12:00:00+00:00,109599.18,109916.0,108749.99,109167.99,1102.71213
2025-07-03 13:00:00+00:00,109168.0,110529.18,109133.3,110255.63,1445.48707
2025-07-03 14:00:00+00:00,110255.64,110499.6,109560.0,109718.57,999.03383
2025-07-03 15:00:00+00:00,109718.57,109833.3,109107.0,109127.84,654.49287
2025-07-03 16:00:00+00:00,109127.85,109683.19,109020.8,109288.46,584.75038
2025-07-03 17:00:00+00:00,109288.47,109655.7,109278.41,109556.0,410.71077
2025-07-03 18:00:00+00:00,109556.0,109721.51,109332.1,109678.75,284.97474
2025-07-03 19:00:00+00:00,109678.75,109910.1,109638.01,109803.41,408.00794
2025-07-03 20:00:00+00:00,109803.41,109947.11,109772.37,109947.11,187.94195
2025-07-03 21:00:00+00:00,109947.1,110000.0,109687.59,109788.0,261.66349
2025-07-03 22:00:00+00:00,109787.99,109874.69,109650.94,109699.17,195.2012
2025-07-03 23:00:00+00:00,109699.17,109820.0,109510.0,109584.78,261.97178
2025-07-04 00:00:00+00:00,109584.77,109708.04,109384.38,109478.94,234.7478
2025-07-04 01:00:00+00:00,109478.94,109767.59,109445.86,109500.01,208.55945
2025-07-04 02:00:00+00:00,109500.01,109500.01,109103.71,109180.54,302.6227
2025-07-04 03:00:00+00:00,109180.54,109373.08,109119.23,109235.57,256.79241
2025-07-04 04:00:00+00:00,109235.58,109329.6,108950.0,108982.59,364.1263
2025-07-04 05:00:00+00:00,108982.59,109204.08,108921.0,109012.0,345.38756
2025-07-04 06:00:00+00:00,109012.0,109028.98,108804.0,109025.99,279.91071
2025-07-04 07:00:00+00:00,109026.0,109144.33,108700.0,108700.0,619.63648
2025-07-04 08:00:00+00:00,108700.0,108892.0,108518.83,108763.28,397.51798
2025-07-04 09:00:00+00:00,108763.29,109070.0,108763.28,108997.59,290.69348
2025-07-04 10:00:00+00:00,108997.6,109067.06,108865.38,108899.74,212.83251
2025-07-04 11:00:00+00:00,108899.73,109111.0,108856.0,108888.0,185.34724
2025-07-04 12:00:00+00:00,108888.0,108978.64,108611.53,108731.79,244.5987
2025-07-04 13:00:00+00:00,108731.8,108856.49,107970.22,107970.23,953.81709
2025-07-04 14:00:00+00:00,107970.22,108110.75,107505.0,107810.0,1361.9337
2025-07-04 15:00:00+00:00,107809.99,107939.03,107573.28,107573.29,1055.73997
2025-07-04 16:00:00+00:00,107573.29,107750.01,107333.33,107636.98,1414.5159
2025-07-04 17:00:00+00:00,107636.99,107922.5,107632.0,107875.37,364.43679
2025-07-04 18:00:00+00:00,107875.37,107875.37,107489.23,107489.23,990.63968
2025-07-04 19:00:00+00:00,107489.23,107637.84,107245.0,107469.23,662.11075
2025-07-04 20:00:00+00:00,107469.22,107813.04,107440.63,107692.01,228.63195
2025-07-04 21:00:00+00:00,107692.01,107941.99,107689.91,107911.2,255.84136
2025-07-04 22:00:00+00:00,107911.19,108279.33,107886.84,108254.95,374.4163
2025-07-04 23:00:00+00:00,108254.95,108254.96,107958.0,107984.24,189.00934
2025-07-05 00:00:00+00:00,107984.25,108224.56,107955.07,108196.01,182.76266
2025-07-05 01:00:00+00:00,108196.0,108196.01,107894.61,107981.13,148.43092
2025-07-05 02:00:00+00:00,107981.14,108095.59,107756.31,108067.87,246.24667
2025-07-05 03:00:00+00:00,108067.88,108259.99,108067.87,108154.72,189.1976
2025-07-05 04:00:00+00:00,108154.72,108420.56,108032.0,108137.66,171.53463
2025-07-05 05:00:00+00:00,108137.65,108166.31,108000.0,108125.63,147.7334
2025-07-05 06:00:00+00:00,108125.63,108287.48,108059.71,108270.82,183.20807
2025-07-05 07:00:00+00:00,108270.82,108270.82,108000.99,108053.46,157.65432
2025-07-05 08:00:00+00:00,108053.46,108125.37,107922.8,108029.97,140.43625
2025-07-05 09:00:00+00:00,108029.96,108123.62,107870.42,108078.06,184.41899
2025-07-05 10:00:00+00:00,108078.07,108216.22,108053.3,108085.23,189.72643
2025-07-05 11:00:00+00:00,108085.24,108219.19,108085.23,108112.21,160.79807
2025-07-05 12:00:00+00:00,108112.2,108152.95,107971.0,108148.57,94.22384
2025-07-05 13:00:00+00:00,108148.56,108232.29,108100.44,108125.99,170.43426
2025-07-05 14:00:00+00:00,108126.0,108223.22,108103.84,108193.23,140.40955
2025-07-05 15:00:00+00:00,108193.23,108193.24,108047.42,108058.0,159.40315
2025-07-05 16:00:00+00:00,108058.0,108112.8,107864.75,108101.99,216.8031
2025-07-05 17:00:00+00:00,108101.99,108159.0,107941.0,108090.08,128.19149
2025-07-05 18:00:00+00:00,108090.08,108098.0,107965.51,108010.0,120.9452
2025-07-05 19:00:00+00:00,108010.01,108167.23,107953.03,108141.78,120.25631
2025-07-05 20:00:00+00:00,108141.78,108159.39,107993.39,108096.75,99.85777
2025-07-05 21:00:00+00:00,108096.74,108140.0,108061.53,108090.0,83.77406
2025-07-05 22:00:00+00:00,108089.99,108200.0,108048.25,108188.47,91.98951
2025-07-05 23:00:00+00:00,108188.46,108250.0,108181.61,108198.12,208.53945
2025-07-06 00:00:00+00:00,108198.12,108250.0,108112.96,108206.99,89.82019
2025-07-06 01:00:00+00:00,108206.99,108218.25,108084.92,108218.25,95.82235
2025-07-06 02:00:00+00:00,108218.25,108268.35,108060.02,108060.02,133.80239
2025-07-06 03:00:00+00:00,108060.0,108100.0,108025.97,108050.49,77.80971
2025-07-06 04:00:00+00:00,108050.49,108100.0,107930.45,107989.11,116.9031
2025-07-06 05:00:00+00:00,107989.1,108010.13,107962.19,108003.35,83.81175
2025-07-06 06:00:00+00:00,108003.36,108218.0,107977.7,108121.98,156.92717
2025-07-06 07:00:00+00:00,108121.99,108194.59,108040.17,108040.31,140.25482
2025-07-06 08:00:00+00:00,108040.31,108065.69,107969.31,108005.27,238.55538
2025-07-06 09:00:00+00:00,108005.27,108056.01,107817.8,107850.01,198.30154
2025-07-06 10:00:00+00:00,107850.0,108111.0,107800.01,107990.93,218.41123
2025-07-06 11:00:00+00:00,107990.93,108079.17,107949.99,108076.01,85.72788
2025-07-06 12:00:00+00:00,108076.0,108233.0,108045.76,108232.99,204.94128
2025-07-06 13:00:00+00:00,108233.0,109127.03,108191.85,108772.17,934.17809
2025-07-06 14:00:00+00:00,108772.18,109049.27,108612.0,108933.25,560.71245
2025-07-06 15:00:00+00:00,108933.25,109000.12,108665.86,108905.99,493.52424
2025-07-06 16:00:00+00:00,108906.0,108955.63,108708.0,108856.92,239.51721
2025-07-06 17:00:00+00:00,108856.92,108966.62,108727.16,108919.22,143.19416
2025-07-06 18:00:00+00:00,108919.23,108928.0,108266.67,108463.99,356.56585
2025-07-06 19:00:00+00:00,108464.0,108630.95,108307.69,108538.46,182.73112
2025-07-06 20:00:00+00:00,108538.45,108840.0,108536.86,108665.47,128.29699
2025-07-06 21:00:00+00:00,108665.48,109700.0,108665.47,109208.25,810.60996
2025-07-06 22:00:00+00:00,109208.24,109526.69,109203.86,109228.73,464.06563
2025-07-06 23:00:00+00:00,109228.73,109278.18,108977.54,109203.84,293.12251
2025-07-07 00:00:00+00:00,109203.85,109288.02,108800.01,108823.07,253.63512
2025-07-07 01:00:00+00:00,108823.07,109089.0,108679.75,109019.13,299.62996
2025-07-07 02:00:00+00:00,109019.13,109499.99,109019.12,109364.52,433.83049
2025-07-07 03:00:00+00:00,109364.53,109700.0,109364.52,109389.47,326.56622
2025-07-07 04:00:00+00:00,109389.46,109447.54,109128.72,109128.73,184.07817
2025-07-07 05:00:00+00:00,109128.73,109201.65,109035.21,109079.99,184.85155
2025-07-07 06:00:00+00:00,109079.99,109174.87,108769.23,108774.5,348.32807
2025-07-07 07:00:00+00:00,108774.5,109061.08,108654.94,109061.08,351.63493
2025-07-07 08:00:00+00:00,109061.07,109087.86,108860.5,109011.7,211.49643
2025-07-07 09:00:00+00:00,109011.7,109011.71,108761.13,108849.06,259.49114
2025-07-07 10:00:00+00:00,108849.05,108899.32,108660.14,108664.14,967.12524
2025-07-07 11:00:00+00:00,108664.15,108801.0,108572.52,108642.01,355.32653
2025-07-07 12:00:00+00:00,108642.01,108642.02,108303.83,108346.85,889.93465
